status,badgeCategory_name,Company_Name,Company_Type,Country_of_Residence,created_at,Industry,Is_this_your_first_time_attending_Ai_Everything,is_upgraded,isDropOff,Job_Title,Media_Type,Nationality,need_approval,operatingSystem,paid_amount_egp,paid_amount_usd,Payment Method,payment_card,payment_status,promoCode_id,promoCode_name,Publication_Name,Publication_Website,School_Name,source,Stage_Of_Funding,Student_ID,ticketType,Title,updated_at,Upload_here_your_Press_credentials_company_badge_ID_etc,urn,utm_campaign,utm_content,utm_medium,utm_source,utm_term,Visa_invitation_Letter,What_day_would_you_like_to_attend_the_training_on,What_Products_Services_Are_You_Looking_For,Who_Are_You_Funded_By,Would_you_like_to_attend_AWS_training_academy_session
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4721929223,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,5074579000,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Distribution Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,1990931228,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Regional Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4093371770,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Inside Sales Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4857172925,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,9226796611,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4767188118,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,7070498068,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Channel Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,2728152601,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer- SecOps,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,1712782516,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,9273586881,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Team Lead- Systems Engineering,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4223742475,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,7627468184,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,5911728983,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,2877724116,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Inside Sales,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,3953327269,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,6838555539,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,2253979075,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Channel Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,6339630685,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Sales Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,1307316329,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineering Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,9984430622,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Sales Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,6373992671,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,3044916329,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Regional Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4194411265,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,1289473113,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,8709962306,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,2643271754,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,4378536602,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Channel Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,5657091575,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Inside Sales,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,5403400328,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,9678572530,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.509Z""",,,FALSE,FALSE,Systems Engineer,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.509Z""",,6808879290,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,United Kingdom,"""2026-01-14T08:09:43.508Z""",,,FALSE,FALSE,EMEA Field CISO,,Portugal,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.508Z""",,6301741905,,,,,,No,,,,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:09:43.508Z""",,,FALSE,FALSE,Senior Director Egypt and East Africa,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:09:43.508Z""",,2148432175,,,,,,No,,,,
Drop Off,Visitor Pass,EBAR,Media,Egypt,"""2026-01-14T08:09:37.699Z""",Media & Advertising,,FALSE,TRUE,Senior Sales Executive,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-14T08:10:15.000Z""",,6027843255,,,,,,No,,"Media, Marketing & Advertising Tech",,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T08:01:43.449Z""",,,FALSE,FALSE,Major Account Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T08:01:43.449Z""",,3020194771,,,,,,No,,,,
Completed,Exhibitor,novomind MEA,,Egypt,"""2026-01-14T07:56:08.546Z""",,,FALSE,FALSE,Software Delivery Manager,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T07:56:08.546Z""",,6379354784,,,,,,No,,,,
Completed,Exhibitor,novomind MEA,,Turkiye,"""2026-01-14T07:53:09.594Z""",,,FALSE,FALSE,Business Development Manager,,Turkiye,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T07:53:09.594Z""",,7258976055,,,,,,No,,,,
Drop Off,Visitor Pass,Edtech Syndicate In Lebanon,Non-Profit,Lebanon,"""2026-01-14T07:51:38.221Z""",Artificial Intelligence,,FALSE,TRUE,President,,Lebanon,FALSE,Android 16,0,7,international,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T07:52:38.000Z""",,1006834411,,,WhatsApp,tanla,,Yes,,"3D Printing & Printing Services, Artificial Intelligence, Immersive Tech, Gaming, Incubator/Accelerator/Investment",,
Completed,Workshop Pass,SAPA,Non-Profit,Sudan,"""2026-01-14T07:47:18.008Z""",Healthcare,,FALSE,FALSE,Project Manager,,Sudan,FALSE,Windows NT 10.0,0,15,international,card,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Workshop Pass,,"""2026-01-14T07:48:52.000Z""",,1683306850,,,,,,Yes,,"Artificial Intelligence, Big Data & Analytics, HealthTech, Smart Cities, 5G & Telecommunications",,
Drop Off,Visitor Pass,EY,Corporate,United Arab Emirates,"""2026-01-14T07:41:00.268Z""",Artificial Intelligence,,FALSE,TRUE,Director - AI and Data ,,Egypt,FALSE,Android 10,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T07:41:00.000Z""",,7278796518,,,WhatsApp,tanla,,No,,"Artificial Intelligence, Big Data & Analytics",,
Drop Off,Visitor Pass,Freelance,Freezone,Egypt,"""2026-01-14T07:29:09.577Z""",Healthcare,,FALSE,TRUE,Data Scientist,,Egypt,FALSE,Android 15,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T07:29:32.000Z""",,5662238227,,,WhatsApp,tanla,,No,,"Artificial Intelligence, HealthTech",,
Drop Off,Visitor Pass,Freelance,Startup,Tunisia,"""2026-01-14T07:22:39.995Z""",Artificial Intelligence,,FALSE,TRUE,Tunisia,,Tunisia,FALSE,iPhone,0,0,,,Unpaid,,,,,,Pre Pop,Series B,,Visitor Pass,,"""2026-01-14T07:22:40.000Z""",,7323611365,,,WhatsApp,tanla,,Yes,,"Artificial Intelligence, Networking & Infrastructure",Angel Investor,
Completed,Visitor Pass,Saudisoft Co. Ltd.,Corporate,Egypt,"""2026-01-14T07:13:59.328Z""",Gaming,,FALSE,FALSE,Operation manager,,Egypt,FALSE,Windows NT 10.0,300,0,local,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-14T08:59:46.000Z""",,5660589722,,,,,,No,,"Software Services, Gaming",,
Completed,Exhibitor,Fortinet,,Egypt,"""2026-01-14T07:08:27.965Z""",,,FALSE,FALSE,Regional Field Marketing,,Egypt,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-14T07:08:27.965Z""",,4699143038,,,,,,No,,,,
Completed,Visitor Pass,RD,SME,Egypt,"""2026-01-14T07:00:06.696Z""",Smart Cities,,FALSE,FALSE,BD,,Egypt,FALSE,Windows NT 10.0,300,0,local,card,Paid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-14T07:03:42.000Z""",,4866931340,,,,,,No,,"Artificial Intelligence, Cybersecurity, Education Tech, HealthTech, Smart Cities",,
Completed,Workshop Pass,Ariab Mining Co Ltd,Corporate,Bulgaria,"""2026-01-14T06:55:03.996Z""",Mining,,FALSE,FALSE,Network and System Admin,,Sudan,FALSE,Windows NT 10.0,0,15,international,card,Paid,42418106-f265-4142-95ac-07f969d4669c,AIEEGY50,,,,Online Page,,,Workshop Pass,,"""2026-01-14T06:58:55.000Z""",,5146095575,,,,,,Yes,,"5G & Telecommunications, Artificial Intelligence, Cloud Services, Cybersecurity, Data Centres",,
Completed,Visitor Pass,ZaiStrive consultancy ,SME,Egypt,"""2026-01-14T06:26:23.229Z""",Artificial Intelligence,,FALSE,FALSE,Managing Partner ,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-14T06:26:23.229Z""",,5864137214,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Cybersecurity, Education Tech, Internet of Things (IOT), Smart Home & Smart Workplace",,
Completed,Visitor Pass,International Trading Agencies Co ,Corporate,Egypt,"""2026-01-14T05:19:19.753Z""",Cyber Security,,FALSE,FALSE,Managing Director,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,8d32e0b9-1fb4-4990-ab60-569c57033498,prepop35UO18,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T05:24:08.000Z""",,3215305770,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Cybersecurity, 3D Printing & Printing Services, Data Centres, Energy Tech, Smart Home & Smart Workplace",,
Drop Off,Visitor Pass,Rafo,Government,Oman,"""2026-01-14T03:43:49.852Z""",Aviation & Space,,FALSE,TRUE,engineer,,Oman,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T03:43:49.000Z""",,6401096047,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Big Data & Analytics, Networking & Infrastructure",,
Drop Off,Visitor Pass,Megazoon,Corporate,Egypt,"""2026-01-14T00:33:44.940Z""",Media & Advertising,,FALSE,TRUE,CEO,,Egypt,FALSE,iPhone,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-14T00:34:13.000Z""",,1170339679,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Marketing & Advertising Tech",,
Drop Off,Visitor Pass,CMC,Academia,Morocco,"""2026-01-13T20:03:09.084Z""",Cyber Security,,FALSE,TRUE,SOC Analyst,,Morocco,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T20:03:09.000Z""",,3973177961,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,Yes,,"Cybersecurity, Networking & Infrastructure, Blockchain",,
Drop Off,Visitor Pass,Egyptian Customs Authority,Government,Egypt,"""2026-01-13T18:12:55.728Z""",Government,,FALSE,TRUE,General Manager,,Egypt,FALSE,Mac OS X 10_15_7,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T18:13:50.000Z""",,1456820660,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Networking & Infrastructure, Blockchain, Artificial Intelligence, Big Data & Analytics, 3D Printing & Printing Services",,
Completed,Exhibitor,BMB,,Egypt,"""2026-01-13T15:39:53.955Z""",,,FALSE,FALSE,Financial manager ,,Egypt,FALSE,Android 10,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-13T15:39:53.955Z""",,9523982475,,,,,,No,,,,
Drop Off,Visitor Pass,Oworkers Egypt,SME,Egypt,"""2026-01-13T15:36:14.802Z""",Data Centres,,FALSE,TRUE,Company Manager,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T15:37:20.000Z""",,5207067325,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Big Data & Analytics, Artificial Intelligence, Consumer Tech, Data Centres",,
Completed,Workshop Pass,Saudisoft,Corporate,Egypt,"""2026-01-13T15:31:37.515Z""",Cloud Services,,FALSE,FALSE,Head of Localization Engineering,,Egypt,FALSE,Windows NT 10.0,1500,0,local,card,Paid,,,,,,Online Page,,,Workshop Pass,,"""2026-01-14T09:02:04.000Z""",,1265164078,,,,,,No,,"Artificial Intelligence, Media, Software Services, Gaming",,
Completed,Visitor Pass,Tarot Tours Garranah,Corporate,Egypt,"""2026-01-13T15:27:46.660Z""",E-Commerce,,FALSE,FALSE,"Director, Information Technology",,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,d0c9193e-0222-457f-a978-217d03655887,prepopVECH6C,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T15:31:12.000Z""",,4073491988,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Cloud Services, Software Services, Networking & Infrastructure, Data Centres",,
Completed,Exhibitor,RAPID DATA LABS,,India,"""2026-01-13T15:27:18.581Z""",,,FALSE,FALSE,DevOps Architect,,India,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-13T15:27:18.581Z""",,1722373837,,,,,,No,,,,
Completed,Exhibitor,RAPID DATA LABS,,India,"""2026-01-13T15:19:47.991Z""",,,FALSE,FALSE,Database Architect,,India,FALSE,,0,0,,,FOC,,,,,,Online Page,,,Exhibitor,,"""2026-01-13T15:19:47.991Z""",,1215835997,,,,,,No,,,,
Completed,Visitor Pass,EVA Pharma,Corporate,Egypt,"""2026-01-13T15:11:40.529Z""",Healthcare,,FALSE,FALSE,Sr. IT and Security Manager,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,de4c7b78-12b3-434b-9512-25baf33ad026,prepop9AMV8Q,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T15:18:24.000Z""",,1225331812,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Cloud Services, Cybersecurity, Internet of Things (IOT), Networking & Infrastructure",,
Drop Off,Workshop Pass,Egytrans,Corporate,Egypt,"""2026-01-13T15:04:58.443Z""",Logistics & Supply Chain,,FALSE,TRUE,Group IT Manager,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Online Page,,,Workshop Pass,,"""2026-01-13T15:04:58.443Z""",,2225552361,,,,,,No,,"Artificial Intelligence, Blockchain, Cloud Services, Cybersecurity, Data Centres",,
Completed,Visitor Pass,EgytransNosco,Corporate,Egypt,"""2026-01-13T14:54:03.440Z""",Logistics & Supply Chain,,FALSE,FALSE,Group IT Manager,,Egypt,FALSE,Windows NT 10.0,210,0,local,wallet,Paid,4b896cf1-5c35-4944-9554-34e275992ae1,prepopIS1ALN,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T15:12:48.000Z""",,4235616960,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Cloud Services, Blockchain, Cybersecurity, Data Centres",,
Drop Off,Visitor Pass,SamTech Me Group,Corporate,Egypt,"""2026-01-13T14:39:08.016Z""",Digital Transformation,,FALSE,TRUE,VP,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T14:39:40.000Z""",,9119613881,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Software Services, 5G & Telecommunications, Networking & Infrastructure",,
Drop Off,Visitor Pass,Egyptian Satellite Company,Media,Egypt,"""2026-01-13T14:31:27.491Z""",Aviation & Space,,FALSE,TRUE,CTO Chief Technical Officer of Egyptian satellite company Nilesat,,Egypt,FALSE,iPhone,0,7,international,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T14:32:03.000Z""",,2609019138,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"5G & Telecommunications, Artificial Intelligence, Cloud Services, Data Centres, Internet of Things (IOT)",,
Completed,Visitor Pass,Z AI Strive ,SME,Egypt,"""2026-01-13T14:21:08.706Z""",Artificial Intelligence,,FALSE,FALSE,Founder ,,Egypt,FALSE,iPhone,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-13T14:21:08.706Z""",,7977658072,,,NtegralOneSolutions,VisitorInvite,,No,,"Artificial Intelligence, Media",,
Completed,Exhibitor,BMB Group,,Egypt,"""2026-01-13T14:18:04.694Z""",,,FALSE,FALSE,Sr. Technical Consultant,,Egypt,FALSE,Windows NT 10.0,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-13T14:18:04.694Z""",,4435038206,,,,,,No,,,,
Drop Off,All Access Pass,ZFP,Corporate,Egypt,"""2026-01-13T14:17:46.681Z""",Construction & Infrastructure,,FALSE,TRUE,Head of Digital delivery,,Egypt,FALSE,Windows NT 10.0,0,0,,,Unpaid,,,,,,Online Page,,,Delegate,,"""2026-01-13T14:17:46.681Z""",,1700449347,,,,,,No,,"3D Printing & Printing Services, Artificial Intelligence, Cloud Services, Smart Home & Smart Workplace, Networking & Infrastructure",,
Completed,Exhibitor,BMB MOVE,,Egypt,"""2026-01-13T14:14:07.565Z""",,,FALSE,FALSE,Sales Account Manager,,El Salvador,FALSE,Android 10,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-13T14:14:07.565Z""",,8562487284,,,,,,No,,,,
Drop Off,All Access Pass,ITAMCO,Corporate,Egypt,"""2026-01-13T14:07:59.622Z""",Automotive,,FALSE,TRUE,VP Digital Transformation,,Egypt,FALSE,Windows NT 10.0,5000,0,local,,Unpaid,,,,,,Online Page,,,Delegate,,"""2026-01-13T14:09:51.000Z""",,8786308413,,,,,,No,,"Cloud Services, Internet of Things (IOT), Artificial Intelligence, Big Data & Analytics, Smart Manufacturing",,
Completed,Visitor Pass,Paymob,Startup,Egypt,"""2026-01-13T14:04:25.924Z""",Digital Economy,,FALSE,FALSE,QA and Training Sr. Specialist,,Egypt,FALSE,Windows NT 10.0,0,0,FOC,,FOC,,,,,,Visitor invite,Series B,,Visitor Pass,,"""2026-01-13T14:04:25.924Z""",,7105038025,,,OLIMIAI,VisitorInvite,,No,,"Ecommerce, Digital Finance",Other,
Completed,Exhibitor,Olimi AI,,Egypt,"""2026-01-13T13:57:25.127Z""",,,FALSE,FALSE,Co-Founder,,Egypt,FALSE,Android 10,0,0,,,FOC,,,,,,Badging Portal,,,Exhibitor,,"""2026-01-13T13:57:25.127Z""",,7337488909,,,,,,No,,,,
Drop Off,Visitor Pass,ELSAYGH CO,Distributor,United Kingdom,"""2026-01-13T13:55:38.844Z""",Artificial Intelligence,,FALSE,TRUE,CEO,,Egypt,FALSE,iPhone,0,0,,,Unpaid,,,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T13:55:38.000Z""",,4119482846,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Software Services",,
Completed,Visitor Pass,Colap,Startup,Egypt,"""2026-01-13T13:43:48.048Z""",Artificial Intelligence,,FALSE,FALSE,CAIO ,,Egypt,FALSE,iPhone,210,0,local,card,Paid,2cd45625-ed79-4fdc-b860-7577fe39b4a3,prepopUR9QIB,,,,Pre Pop,Seed/Early,,Visitor Pass,,"""2026-01-13T13:50:49.000Z""",,7739765067,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"Artificial Intelligence, Creative Economy, Cybersecurity, Education Tech, Regulatory Technology",Other,
Drop Off,Visitor Pass,AreX Group,Corporate,Egypt,"""2026-01-13T13:29:01.942Z""",Legal,,FALSE,TRUE,CEO,,Egypt,FALSE,Windows NT 10.0,300,0,local,,Unpaid,,,,,,Online Page,,,Visitor Pass,,"""2026-01-13T13:44:53.000Z""",,1108499831,,,,,,No,,"Artificial Intelligence, Energy Tech, 5G & Telecommunications, Software Services, Ecommerce",,
Completed,Visitor Pass,Mashreq for Energy Systems,SME,Egypt,"""2026-01-13T13:28:29.762Z""",Energy & Utilities,,FALSE,FALSE,Operations Manager,,Egypt,FALSE,Windows NT 10.0,210,0,local,card,Paid,bb0f9181-325d-43fd-a082-db3051d2b24b,prepopU5ZYHT,,,,Pre Pop,,,Visitor Pass,,"""2026-01-13T13:33:12.000Z""",,1968128818,20260107_aiemea26_vispromexhtech_Ar,,email,Eloqua,,No,,"5G & Telecommunications, AgriTech & FoodTech, Big Data & Analytics, Energy Tech, Sustainability & Green Climate - Tech",,
Completed,Visitor Pass,E3 Ventures,Investment Fund,Egypt,"""2026-01-13T13:27:27.272Z""",Artificial Intelligence,,FALSE,FALSE,Program Specialist ,,Egypt,FALSE,Android 10,0,0,FOC,,FOC,,,,,,Visitor invite,,,Visitor Pass,,"""2026-01-13T13:27:27.272Z""",,4130146360,,,NtegralOneSolutions,VisitorInvite,,No,,"Ecommerce, Incubator/Accelerator/Investment, Internet of Things (IOT), Marketing & Advertising Tech",,
